,ts,action,img_path,user_x,lat,lon
95140,1599965700.0,study,./ETRI_data_RP_png/user02/1599922800/RP/1599965700.png,user02,37.52977194166667,127.037554875
95145,1599121440.0,work,./ETRI_data_RP_png/user04/1599085500/RP/1599121440.png,user04,37.47770475,127.1226808
95147,1599121440.0,work,./ETRI_data_RP_png/user02/1599058800/RP/1599121440.png,user02,37.5211194888889,127.03285008888888
95151,1601088360.0,recreation_media,./ETRI_data_RP_png/user04/1601079300/RP/1601088360.png,user04,37.43496433333333,127.13889355
95162,1601088360.0,meal,./ETRI_data_RP_png/user02/1601046000/RP/1601088360.png,user02,37.52977536923077,127.03755603076924
95175,1600508640.0,household,./ETRI_data_RP_png/user04/1600470000/RP/1600508640.png,user04,37.434929275,127.13886324166664
95190,1599120360.0,work,./ETRI_data_RP_png/user02/1599058800/RP/1599120360.png,user02,37.52174462,127.03255049
95194,1599120360.0,work,./ETRI_data_RP_png/user04/1599085500/RP/1599120360.png,user04,37.47771881666667,127.12250676666666
95197,1599781380.0,socialising,./ETRI_data_RP_png/user04/1599776160/RP/1599781380.png,user04,37.477686792857135,127.12298847857144
95213,1601007540.0,work,./ETRI_data_RP_png/user04/1600986000/RP/1601007540.png,user04,37.47772569166667,127.12243771666664
95220,1601007540.0,work,./ETRI_data_RP_png/user02/1600961640/RP/1601007540.png,user02,37.52152683333333,127.03271382222222
95224,1599216960.0,socialising,./ETRI_data_RP_png/user02/1599146220/RP/1599216960.png,user02,37.52166974444444,127.03264846666669
95227,1598941080.0,work,./ETRI_data_RP_png/user02/1598886000/RP/1598941080.png,user02,37.52158118888889,127.03276805555556
95234,1598941080.0,work,./ETRI_data_RP_png/user04/1598912400/RP/1598941080.png,user04,37.47766278333333,127.12313266666668
95237,1599544260.0,work,./ETRI_data_RP_png/user04/1599522960/RP/1599544260.png,user04,37.47768226470589,127.12310672352942
95252,1600140360.0,meal,./ETRI_data_RP_png/user04/1600122300/RP/1600140360.png,user04,37.43496591666666,127.13889651666666
95256,1599698100.0,shop,./ETRI_data_RP_png/user12/1599690600/RP/1599698100.png,user12,37.6142904,126.92721699999998
95268,1600221420.0,work,./ETRI_data_RP_png/user04/1600207800/RP/1600221420.png,user04,37.47766834166666,127.12227803333332
95276,1599277380.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599277380.png,user04,35.180451845,126.92546018
95279,1599348780.0,socialising,./ETRI_data_RP_png/user04/1599347400/RP/1599348780.png,user04,37.43493338,127.13901770499996
95287,1599185160.0,work,./ETRI_data_RP_png/user04/1599174600/RP/1599185160.png,user04,37.54530984705882,127.13692811176468
95293,1599548940.0,work,./ETRI_data_RP_png/user04/1599522960/RP/1599548940.png,user04,37.47769585833333,127.12253736666668
95305,1599304800.0,recreation_etc,./ETRI_data_RP_png/user04/1599261300/RP/1599304800.png,user04,35.13766811538461,126.79086286923078
95308,1599441960.0,work,./ETRI_data_RP_png/user04/1599430860/RP/1599441960.png,user04,37.47771885833333,127.12256890833332
95315,1600498260.0,work,./ETRI_data_RP_png/user04/1600470000/RP/1600498260.png,user04,37.434974700000005,127.13886319166664
95331,1599296880.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599296880.png,user04,35.14206204,126.79405992
95345,1599469020.0,work,./ETRI_data_RP_png/user04/1599430860/RP/1599469020.png,user04,37.47769831666667,127.12253431666667
95354,1599210780.0,travel,./ETRI_data_RP_png/user04/1599174600/RP/1599210780.png,user04,37.47572159,127.12656430500002
95359,1598938140.0,work,./ETRI_data_RP_png/user02/1598886000/RP/1598938140.png,user02,37.52158088888889,127.03277557777778
95363,1598938140.0,work,./ETRI_data_RP_png/user04/1598912400/RP/1598938140.png,user04,37.47768945833334,127.12274349166668
95369,1598858700.0,work,./ETRI_data_RP_png/user04/1598828400/RP/1598858700.png,user04,37.47779188333333,127.12244910833331
95372,1600921680.0,work,./ETRI_data_RP_png/user04/1600899900/RP/1600921680.png,user04,37.47767661333332,127.12293524666669
95392,1600575720.0,work,./ETRI_data_RP_png/user04/1600558200/RP/1600575720.png,user04,37.43493268571429,127.1388559642857
95404,1600427580.0,outdoor_act,./ETRI_data_RP_png/user04/1600380900/RP/1600427580.png,user04,37.48121006666667,127.14260344166668
95409,1599906240.0,socialising,./ETRI_data_RP_png/user04/1599859800/RP/1599906240.png,user04,37.52211027142857,127.03136879285717
95418,1599906240.0,sleep,./ETRI_data_RP_png/user02/1599893100/RP/1599906240.png,user02,37.52997023333333,127.03768436666668
95426,1600586040.0,entertainment,./ETRI_data_RP_png/user12/1600554660/RP/1600586040.png,user12,37.61486717000001,126.9795445
95432,1600586040.0,socialising,./ETRI_data_RP_png/user04/1600558200/RP/1600586040.png,user04,37.43484511500001,127.13905874
95443,1599362220.0,socialising,./ETRI_data_RP_png/user04/1599347400/RP/1599362220.png,user04,37.43501057,127.13880867
95444,1599362220.0,entertainment,./ETRI_data_RP_png/user12/1599345000/RP/1599362220.png,user12,37.589529475,127.85612754166668
95455,1599734940.0,meal,./ETRI_data_RP_png/user04/1599690000/RP/1599734940.png,user04,37.434956891666666,127.13888561666668
95462,1600508160.0,household,./ETRI_data_RP_png/user04/1600470000/RP/1600508160.png,user04,37.43493016666667,127.13886426666666
95472,1599861000.0,recreation_media,./ETRI_data_RP_png/user04/1599859800/RP/1599861000.png,user04,37.43498999166666,127.13891301666663
95477,1599270000.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599270000.png,user04,36.47268939166666,127.3095237
95484,1601028660.0,outdoor_act,./ETRI_data_RP_png/user04/1600986000/RP/1601028660.png,user04,37.4812469736842,127.14222370526316
95494,1600572180.0,meal,./ETRI_data_RP_png/user04/1600558200/RP/1600572180.png,user04,37.43495868333334,127.13886420833336
95511,1599132840.0,outdoor_act,./ETRI_data_RP_png/user04/1599085500/RP/1599132840.png,user04,37.43493769166667,127.13840170833332
95518,1600383780.0,travel,./ETRI_data_RP_png/user04/1600380900/RP/1600383780.png,user04,37.436725665,127.13952164500004
95523,1600383780.0,personal_care,./ETRI_data_RP_png/user05/1600381800/RP/1600383780.png,user05,37.49184706666667,127.03057115833332
95525,1598930040.0,meal,./ETRI_data_RP_png/user02/1598886000/RP/1598930040.png,user02,37.52142524285715,127.03015344285714
95533,1601090700.0,recreation_media,./ETRI_data_RP_png/user04/1601079300/RP/1601090700.png,user04,37.43497451666666,127.13889590833332
95547,1601090700.0,household,./ETRI_data_RP_png/user02/1601046000/RP/1601090700.png,user02,37.52974505833333,127.03754851666667
95559,1600210920.0,travel,./ETRI_data_RP_png/user04/1600207800/RP/1600210920.png,user04,37.43522161666667,127.138685775
95565,1601029740.0,outdoor_act,./ETRI_data_RP_png/user04/1600986000/RP/1601029740.png,user04,37.48120686428571,127.14257734285717
95574,1599043680.0,meal,./ETRI_data_RP_png/user04/1599001800/RP/1599043680.png,user04,37.43491440833333,127.138855525
95580,1599825060.0,outdoor_act,./ETRI_data_RP_png/user04/1599776160/RP/1599825060.png,user04,37.434467350000006,127.13807844500002
95600,1601196540.0,work,./ETRI_data_RP_png/user04/1601163000/RP/1601196540.png,user04,37.43492594,127.13881922499998
95612,1600060500.0,work,./ETRI_data_RP_png/user04/1600035000/RP/1600060500.png,user04,37.47770415454546,127.12304201818183
95630,1600051800.0,meal,./ETRI_data_RP_png/user04/1600035000/RP/1600051800.png,user04,37.47770659166667,127.123078125
95640,1601004780.0,meal,./ETRI_data_RP_png/user02/1600961640/RP/1601004780.png,user02,37.52178041538461,127.03157002307692
95649,1601004780.0,meal,./ETRI_data_RP_png/user04/1600986000/RP/1601004780.png,user04,37.46381767272728,127.12695952727272
95661,1599379800.0,recreation_etc,./ETRI_data_RP_png/user04/1599347400/RP/1599379800.png,user04,37.43494986666666,127.13887298333331
95664,1600675920.0,work,./ETRI_data_RP_png/user04/1600640400/RP/1600675920.png,user04,37.47768204166667,127.12250643333331
95683,1599453360.0,work,./ETRI_data_RP_png/user04/1599430860/RP/1599453360.png,user04,37.47773339166667,127.12293995833332
95691,1599114540.0,work,./ETRI_data_RP_png/user04/1599085500/RP/1599114540.png,user04,37.47772433636363,127.1223999
95702,1600507560.0,meal,./ETRI_data_RP_png/user04/1600470000/RP/1600507560.png,user04,37.43492770833334,127.13886621666668
95718,1599023040.0,work,./ETRI_data_RP_png/user02/1598972400/RP/1599023040.png,user02,37.521560388888894,127.03271646666668
95727,1599023040.0,work,./ETRI_data_RP_png/user04/1599001800/RP/1599023040.png,user04,37.47768382499999,127.12231186666666
95741,1600686060.0,work,./ETRI_data_RP_png/user02/1600614000/RP/1600686060.png,user02,37.52151845555555,127.03270497777778
95750,1600932480.0,work,./ETRI_data_RP_png/user04/1600899900/RP/1600932480.png,user04,37.47772185833333,127.12287570833332
95755,1600656360.0,work,./ETRI_data_RP_png/user04/1600640400/RP/1600656360.png,user04,37.47771655,127.1230303
95759,1599890040.0,outdoor_act,./ETRI_data_RP_png/user04/1599859800/RP/1599890040.png,user04,37.43502372,127.13867333500002
95761,1599890040.0,shop,./ETRI_data_RP_png/user12/1599867000/RP/1599890040.png,user12,37.429860100000006,126.4243477
95767,1600507800.0,household,./ETRI_data_RP_png/user04/1600470000/RP/1600507800.png,user04,37.43492056666667,127.13885929166666
95787,1600138620.0,household,./ETRI_data_RP_png/user04/1600122300/RP/1600138620.png,user04,37.43527110833333,127.13878735000002
95797,1601103900.0,shop,./ETRI_data_RP_png/user12/1601076000/RP/1601103900.png,user12,37.56022706666667,126.98081902222222
95804,1601103900.0,socialising,./ETRI_data_RP_png/user04/1601079300/RP/1601103900.png,user04,37.43495643333333,127.13888679166666
95807,1601103900.0,travel,./ETRI_data_RP_png/user02/1601046000/RP/1601103900.png,user02,37.52990695833333,127.03762821666668
95815,1599560040.0,meal,./ETRI_data_RP_png/user04/1599522960/RP/1599560040.png,user04,37.43504603000001,127.138673965
95840,1601174340.0,work,./ETRI_data_RP_png/user04/1601163000/RP/1601174340.png,user04,37.434957425,127.13888541666668
95846,1599722280.0,work,./ETRI_data_RP_png/user04/1599690000/RP/1599722280.png,user04,37.47774942857143,127.12315304285714
95849,1600598700.0,recreation_media,./ETRI_data_RP_png/user04/1600558200/RP/1600598700.png,user04,37.434955275,127.138863825
95856,1600598700.0,household,./ETRI_data_RP_png/user02/1600592340/RP/1600598700.png,user02,37.52989155833333,127.03765560833334
95861,1600470180.0,recreation_etc,./ETRI_data_RP_png/user04/1600470000/RP/1600470180.png,user04,37.43494441538461,127.13885912307693
95866,1599545160.0,work,./ETRI_data_RP_png/user04/1599522960/RP/1599545160.png,user04,37.477675581818175,127.12254900909092
95871,1600669140.0,work,./ETRI_data_RP_png/user02/1600614000/RP/1600669140.png,user02,37.5215151,127.0327153111111
95882,1600669140.0,work,./ETRI_data_RP_png/user04/1600640400/RP/1600669140.png,user04,37.47772725833334,127.12266337500002
95887,1599127680.0,travel,./ETRI_data_RP_png/user04/1599085500/RP/1599127680.png,user04,37.463137385,127.12601490999998
95890,1599794820.0,meal,./ETRI_data_RP_png/user04/1599776160/RP/1599794820.png,user04,37.43495623333333,127.13887685000002
95893,1600248000.0,work,./ETRI_data_RP_png/user04/1600207800/RP/1600248000.png,user04,37.47772543333334,127.12264590833335
95897,1601008980.0,work,./ETRI_data_RP_png/user02/1600961640/RP/1601008980.png,user02,37.521500233333335,127.03281446666668
95910,1601008980.0,work,./ETRI_data_RP_png/user04/1600986000/RP/1601008980.png,user04,37.47771583529411,127.12304909411765
95915,1600390380.0,work,./ETRI_data_RP_png/user04/1600380900/RP/1600390380.png,user04,37.47769040833333,127.12252499166664
95922,1600390380.0,personal_care,./ETRI_data_RP_png/user06/1600389540/RP/1600390380.png,user06,37.51363146999999,127.04594861
95931,1600691820.0,travel,./ETRI_data_RP_png/user04/1600640400/RP/1600691820.png,user04,37.48118606428572,127.14230285714288
95938,1600334400.0,work,./ETRI_data_RP_png/user04/1600294800/RP/1600334400.png,user04,37.47767973333333,127.12230020833331
95942,1600412220.0,work,./ETRI_data_RP_png/user04/1600380900/RP/1600412220.png,user04,37.47767974166667,127.122341125
95951,1600999440.0,work,./ETRI_data_RP_png/user04/1600986000/RP/1600999440.png,user04,37.477689700000006,127.12280553333336
95954,1600999440.0,work,./ETRI_data_RP_png/user02/1600961640/RP/1600999440.png,user02,37.52159,127.03271093333332
95964,1599114180.0,work,./ETRI_data_RP_png/user02/1599058800/RP/1599114180.png,user02,37.52134553333334,127.03295135555555
95969,1599114180.0,work,./ETRI_data_RP_png/user04/1599085500/RP/1599114180.png,user04,37.47772449166667,127.12248858333332
95973,1599087120.0,personal_care,./ETRI_data_RP_png/user04/1599085500/RP/1599087120.png,user04,37.43494616666666,127.13888865
95977,1600756320.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600756320.png,user04,37.47770984166667,127.12260065833334
95981,1600756320.0,work,./ETRI_data_RP_png/user02/1600700400/RP/1600756320.png,user02,37.521519,127.03270605000002
95997,1599285120.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599285120.png,user04,35.2455969,126.521855225
95999,1599285120.0,shop,./ETRI_data_RP_png/user12/1599257400/RP/1599285120.png,user12,36.598015200000006,126.5041586
96017,1600819500.0,work,./ETRI_data_RP_png/user02/1600786800/RP/1600819500.png,user02,37.521515988888886,127.03278411111113
96028,1600819500.0,travel,./ETRI_data_RP_png/user04/1600816860/RP/1600819500.png,user04,37.435262375,127.13873914166668
96037,1598945100.0,work,./ETRI_data_RP_png/user04/1598912400/RP/1598945100.png,user04,37.477688775,127.12306054166667
96039,1599307800.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599307800.png,user04,36.246926225,127.06260119500004
96040,1599307800.0,shop,./ETRI_data_RP_png/user11/1599234900/RP/1599307800.png,user11,37.268608400000005,126.97442893333331
96060,1599869940.0,recreation_media,./ETRI_data_RP_png/user04/1599859800/RP/1599869940.png,user04,37.434966691666666,127.13889560833336
96071,1600598640.0,household,./ETRI_data_RP_png/user02/1600592340/RP/1600598640.png,user02,37.52989398333334,127.037653525
96080,1600582260.0,recreation_etc,./ETRI_data_RP_png/user04/1600558200/RP/1600582260.png,user04,37.43494261666667,127.13885516666669
96083,1600592460.0,work,./ETRI_data_RP_png/user02/1600592340/RP/1600592460.png,user02,37.521521681818186,127.0327002181818
96088,1600592460.0,household,./ETRI_data_RP_png/user04/1600558200/RP/1600592460.png,user04,37.43492543333334,127.13884621111112
96092,1599276300.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599276300.png,user04,35.180163564999994,126.9165517
96099,1601193420.0,work,./ETRI_data_RP_png/user04/1601163000/RP/1601193420.png,user04,37.434968781818185,127.1388856090909
96111,1598941680.0,work,./ETRI_data_RP_png/user04/1598912400/RP/1598941680.png,user04,37.47771306666666,127.12241946666666
96115,1599091140.0,work,./ETRI_data_RP_png/user04/1599085500/RP/1599091140.png,user04,37.47779036666667,127.122443825
96118,1599091140.0,travel,./ETRI_data_RP_png/user02/1599058800/RP/1599091140.png,user02,37.52156388888889,127.03277394444444
96132,1600427640.0,outdoor_act,./ETRI_data_RP_png/user04/1600380900/RP/1600427640.png,user04,37.48120951818182,127.14260429090908
96136,1598836620.0,work,./ETRI_data_RP_png/user04/1598828400/RP/1598836620.png,user04,37.49439561176471,127.12739007647058
96144,1599053520.0,personal_care,./ETRI_data_RP_png/user04/1599001800/RP/1599053520.png,user04,37.43495313333333,127.13885995833331
96147,1600225080.0,meal,./ETRI_data_RP_png/user04/1600207800/RP/1600225080.png,user04,37.47829088333334,127.12431336666668
96162,1598938320.0,work,./ETRI_data_RP_png/user02/1598886000/RP/1598938320.png,user02,37.52157441111111,127.0327758
96173,1600058760.0,work,./ETRI_data_RP_png/user04/1600035000/RP/1600058760.png,user04,37.47769651666666,127.12262829166669
96176,1600646520.0,work,./ETRI_data_RP_png/user02/1600614000/RP/1600646520.png,user02,37.52152171,127.0327336
96181,1600646520.0,work,./ETRI_data_RP_png/user04/1600640400/RP/1600646520.png,user04,37.47773700833333,127.122588575
96186,1601107440.0,shop,./ETRI_data_RP_png/user12/1601076000/RP/1601107440.png,user12,37.61006408,126.928616375
96197,1601107440.0,socialising,./ETRI_data_RP_png/user04/1601079300/RP/1601107440.png,user04,37.434971950000005,127.13888679166664
96205,1601172180.0,travel,./ETRI_data_RP_png/user04/1601163000/RP/1601172180.png,user04,37.510985745000006,127.067515545
96212,1599035400.0,work,./ETRI_data_RP_png/user02/1598972400/RP/1599035400.png,user02,37.52156033333334,127.03271966666664
96217,1599035400.0,work,./ETRI_data_RP_png/user04/1599001800/RP/1599035400.png,user04,37.47767915833333,127.12306053333332
96228,1600933320.0,work,./ETRI_data_RP_png/user04/1600899900/RP/1600933320.png,user04,37.47780840909092,127.12249494545456
96242,1600336260.0,work,./ETRI_data_RP_png/user04/1600294800/RP/1600336260.png,user04,37.47769155833334,127.12275704166667
96251,1600256040.0,outdoor_act,./ETRI_data_RP_png/user04/1600207800/RP/1600256040.png,user04,37.4812344909091,127.14257216363636
96262,1599556560.0,travel,./ETRI_data_RP_png/user04/1599522960/RP/1599556560.png,user04,37.47771723125,127.1229669375
96268,1599787620.0,work,./ETRI_data_RP_png/user04/1599776160/RP/1599787620.png,user04,37.47768406666666,127.12245875833334
96276,1599356280.0,meal,./ETRI_data_RP_png/user04/1599347400/RP/1599356280.png,user04,37.43497390833333,127.13890134166664
96280,1601113380.0,shop,./ETRI_data_RP_png/user12/1601076000/RP/1601113380.png,user12,37.614043844444446,126.92716027777776
96285,1601113380.0,personal_care,./ETRI_data_RP_png/user02/1601046000/RP/1601113380.png,user02,37.535378991666654,127.00976168333332
