,ts,action,img_path
11991,1600657320.0,meal,./train/data/user02/1600614000/RP/1600657320.png
27090,1601095020.0,meal,./train/data/user03/1601054580/RP/1601095020.png
24786,1600757160.0,work,./train/data/user03/1600707600/RP/1600757160.png
45007,1600935660.0,work,./train/data/user04/1600899900/RP/1600935660.png
43866,1600776060.0,work,./train/data/user04/1600726800/RP/1600776060.png
8536,1601192160.0,sleep,./train/data/user01/1601166300/RP/1601192160.png
30300,1599129120.0,household,./train/data/user04/1599085500/RP/1599129120.png
17541,1599548700.0,work,./train/data/user03/1599510360/RP/1599548700.png
4094,1600335840.0,work,./train/data/user01/1600315920/RP/1600335840.png
36468,1599871860.0,recreation_media,./train/data/user04/1599859800/RP/1599871860.png
42499,1600603200.0,outdoor_act,./train/data/user04/1600558200/RP/1600603200.png
25445,1600854000.0,meal,./train/data/user03/1600792200/RP/1600854000.png
46158,1601034000.0,outdoor_act,./train/data/user04/1600986000/RP/1601034000.png
5135,1600506180.0,work,./train/data/user01/1600450920/RP/1600506180.png
34801,1599699360.0,work,./train/data/user04/1599690000/RP/1599699360.png
35431,1599817680.0,meal,./train/data/user04/1599776160/RP/1599817680.png
29536,1599030900.0,work,./train/data/user04/1599001800/RP/1599030900.png
4965,1600510380.0,work,./train/data/user01/1600450920/RP/1600510380.png
664,1599281760.0,meal,./train/data/user01/1599269580/RP/1599281760.png
4779,1600499640.0,work,./train/data/user01/1600450920/RP/1600499640.png
46226,1600988520.0,travel,./train/data/user04/1600986000/RP/1600988520.png
37627,1600060980.0,work,./train/data/user04/1600035000/RP/1600060980.png
40523,1600413420.0,work,./train/data/user04/1600380900/RP/1600413420.png
39048,1600255560.0,outdoor_act,./train/data/user04/1600207800/RP/1600255560.png
26094,1600945920.0,outdoor_act,./train/data/user03/1600876800/RP/1600945920.png
30600,1599129780.0,household,./train/data/user04/1599085500/RP/1599129780.png
5970,1600619340.0,recreation_media,./train/data/user01/1600614000/RP/1600619340.png
43095,1600654620.0,work,./train/data/user04/1600640400/RP/1600654620.png
19393,1600071000.0,outdoor_act,./train/data/user03/1600020000/RP/1600071000.png
12649,1600760820.0,work,./train/data/user02/1600700400/RP/1600760820.png
26255,1600947600.0,outdoor_act,./train/data/user03/1600876800/RP/1600947600.png
32212,1599300540.0,recreation_etc,./train/data/user04/1599261300/RP/1599300540.png
40149,1600327620.0,work,./train/data/user04/1600294800/RP/1600327620.png
19952,1600168440.0,recreation_etc,./train/data/user03/1600106400/RP/1600168440.png
38366,1600155960.0,work,./train/data/user04/1600122300/RP/1600155960.png
8581,1598951160.0,work,./train/data/user02/1598886000/RP/1598951160.png
23047,1600575060.0,socialising,./train/data/user03/1600533000/RP/1600575060.png
35345,1599708960.0,meal,./train/data/user04/1599690000/RP/1599708960.png
33238,1599464520.0,outdoor_act,./train/data/user04/1599430860/RP/1599464520.png
28081,1601186400.0,recreation_media,./train/data/user03/1601141400/RP/1601186400.png
43471,1600757520.0,work,./train/data/user04/1600726800/RP/1600757520.png
43538,1600760760.0,work,./train/data/user04/1600726800/RP/1600760760.png
694,1599283380.0,socialising,./train/data/user01/1599269580/RP/1599283380.png
34033,1599549480.0,work,./train/data/user04/1599522960/RP/1599549480.png
39157,1600258560.0,travel,./train/data/user04/1600207800/RP/1600258560.png
36872,1599905880.0,socialising,./train/data/user04/1599859800/RP/1599905880.png
10753,1599903180.0,sleep,./train/data/user02/1599893100/RP/1599903180.png
35493,1599820080.0,meal,./train/data/user04/1599776160/RP/1599820080.png
28593,1598857080.0,work,./train/data/user04/1598828400/RP/1598857080.png
12827,1600846200.0,work,./train/data/user02/1600786800/RP/1600846200.png
28383,1598844300.0,work,./train/data/user04/1598828400/RP/1598844300.png
44474,1600849440.0,work,./train/data/user04/1600816860/RP/1600849440.png
32652,1599369900.0,household,./train/data/user04/1599347400/RP/1599369900.png
22287,1600506960.0,recreation_etc,./train/data/user03/1600448400/RP/1600506960.png
41989,1600594500.0,meal,./train/data/user04/1600558200/RP/1600594500.png
33258,1599447360.0,work,./train/data/user04/1599430860/RP/1599447360.png
103,1598878620.0,study,./train/data/user01/1598832660/RP/1598878620.png
19982,1600172580.0,recreation_etc,./train/data/user03/1600106400/RP/1600172580.png
12658,1600777200.0,work,./train/data/user02/1600700400/RP/1600777200.png
44472,1600858320.0,outdoor_act,./train/data/user04/1600816860/RP/1600858320.png
32740,1599353520.0,household,./train/data/user04/1599347400/RP/1599353520.png
23137,1600582500.0,travel,./train/data/user03/1600533000/RP/1600582500.png
7035,1601039220.0,outdoor_act,./train/data/user01/1601002200/RP/1601039220.png
24523,1600774380.0,outdoor_act,./train/data/user03/1600707600/RP/1600774380.png
38734,1600146000.0,work,./train/data/user04/1600122300/RP/1600146000.png
16226,1599301920.0,recreation_media,./train/data/user03/1599231660/RP/1599301920.png
20499,1600232760.0,work,./train/data/user03/1600192800/RP/1600232760.png
16124,1599313920.0,recreation_media,./train/data/user03/1599231660/RP/1599313920.png
21560,1600402500.0,work,./train/data/user03/1600371000/RP/1600402500.png
47405,1601181480.0,meal,./train/data/user04/1601163000/RP/1601181480.png
20986,1600320960.0,recreation_media,./train/data/user03/1600286400/RP/1600320960.png
22213,1600507500.0,recreation_etc,./train/data/user03/1600448400/RP/1600507500.png
46732,1601105520.0,socialising,./train/data/user04/1601079300/RP/1601105520.png
36864,1599864120.0,recreation_media,./train/data/user04/1599859800/RP/1599864120.png
37433,1599985620.0,recreation_media,./train/data/user04/1599957060/RP/1599985620.png
42886,1600684860.0,outdoor_act,./train/data/user04/1600640400/RP/1600684860.png
12836,1600845480.0,work,./train/data/user02/1600786800/RP/1600845480.png
31445,1599214080.0,household,./train/data/user04/1599174600/RP/1599214080.png
13935,1601102940.0,study,./train/data/user02/1601046000/RP/1601102940.png
25794,1600936860.0,work,./train/data/user03/1600876800/RP/1600936860.png
47048,1601095680.0,recreation_media,./train/data/user04/1601079300/RP/1601095680.png
37068,1599971820.0,socialising,./train/data/user04/1599957060/RP/1599971820.png
45824,1601010000.0,work,./train/data/user04/1600986000/RP/1601010000.png
38436,1600171380.0,outdoor_act,./train/data/user04/1600122300/RP/1600171380.png
16326,1599297060.0,recreation_media,./train/data/user03/1599231660/RP/1599297060.png
15013,1599025800.0,work,./train/data/user03/1598986800/RP/1599025800.png
37926,1600062780.0,work,./train/data/user04/1600035000/RP/1600062780.png
31496,1599211080.0,travel,./train/data/user04/1599174600/RP/1599211080.png
14481,1598849520.0,household,./train/data/user03/1598818020/RP/1598849520.png
7069,1601036220.0,recreation_etc,./train/data/user01/1601002200/RP/1601036220.png
44760,1600902120.0,travel,./train/data/user04/1600899900/RP/1600902120.png
47132,1601169300.0,socialising,./train/data/user04/1601163000/RP/1601169300.png
41161,1600417740.0,work,./train/data/user04/1600380900/RP/1600417740.png
36095,1599878880.0,work,./train/data/user04/1599859800/RP/1599878880.png
10757,1599905040.0,sleep,./train/data/user02/1599893100/RP/1599905040.png
46043,1601023680.0,work,./train/data/user04/1600986000/RP/1601023680.png
20008,1600159440.0,travel,./train/data/user03/1600106400/RP/1600159440.png
10902,1599976200.0,recreation_media,./train/data/user02/1599922800/RP/1599976200.png
43811,1600755240.0,work,./train/data/user04/1600726800/RP/1600755240.png
46381,1601028000.0,socialising,./train/data/user04/1600986000/RP/1601028000.png
7474,1601119380.0,recreation_media,./train/data/user01/1601085900/RP/1601119380.png
23533,1600693320.0,outdoor_act,./train/data/user03/1600635600/RP/1600693320.png
34716,1599697800.0,work,./train/data/user04/1599690000/RP/1599697800.png
39380,1600256340.0,outdoor_act,./train/data/user04/1600207800/RP/1600256340.png
7231,1601131080.0,recreation_media,./train/data/user01/1601085900/RP/1601131080.png
18718,1600054620.0,work,./train/data/user03/1600020000/RP/1600054620.png
37375,1599993480.0,outdoor_act,./train/data/user04/1599957060/RP/1599993480.png
23112,1600565880.0,household,./train/data/user03/1600533000/RP/1600565880.png
10316,1599129180.0,socialising,./train/data/user02/1599058800/RP/1599129180.png
2802,1599923520.0,work,./train/data/user01/1599922800/RP/1599923520.png
9152,1598929740.0,meal,./train/data/user02/1598886000/RP/1598929740.png
8191,1601190360.0,household,./train/data/user01/1601166300/RP/1601190360.png
93,1598875680.0,travel,./train/data/user01/1598832660/RP/1598875680.png
26871,1601010240.0,work,./train/data/user03/1600963200/RP/1601010240.png
5686,1600574100.0,recreation_etc,./train/data/user01/1600527600/RP/1600574100.png
12923,1600833720.0,work,./train/data/user02/1600786800/RP/1600833720.png
28782,1598876760.0,outdoor_act,./train/data/user04/1598828400/RP/1598876760.png
8616,1598934900.0,work,./train/data/user02/1598886000/RP/1598934900.png
34113,1599560040.0,meal,./train/data/user04/1599522960/RP/1599560040.png
3651,1600072140.0,work,./train/data/user01/1600013400/RP/1600072140.png
44513,1600851480.0,work,./train/data/user04/1600816860/RP/1600851480.png
18737,1600091280.0,recreation_media,./train/data/user03/1600020000/RP/1600091280.png
14358,1598865000.0,meal,./train/data/user03/1598818020/RP/1598865000.png
40268,1600303920.0,travel,./train/data/user04/1600294800/RP/1600303920.png
35240,1599715920.0,work,./train/data/user04/1599690000/RP/1599715920.png
27784,1601214480.0,recreation_media,./train/data/user03/1601141400/RP/1601214480.png
1701,1599563220.0,hobby,./train/data/user01/1599531660/RP/1599563220.png
11247,1599991320.0,work,./train/data/user02/1599922800/RP/1599991320.png
36230,1599874140.0,recreation_media,./train/data/user04/1599859800/RP/1599874140.png
33645,1599456360.0,work,./train/data/user04/1599430860/RP/1599456360.png
41844,1600505580.0,household,./train/data/user04/1600470000/RP/1600505580.png
20047,1600154280.0,work,./train/data/user03/1600106400/RP/1600154280.png
30473,1599088680.0,travel,./train/data/user04/1599085500/RP/1599088680.png
8855,1598948760.0,work,./train/data/user02/1598886000/RP/1598948760.png
12160,1600738740.0,work,./train/data/user02/1600700400/RP/1600738740.png
10910,1599970620.0,recreation_media,./train/data/user02/1599922800/RP/1599970620.png
39301,1600222200.0,work,./train/data/user04/1600207800/RP/1600222200.png
28949,1598917020.0,work,./train/data/user04/1598912400/RP/1598917020.png
1051,1599464940.0,study,./train/data/user01/1599442080/RP/1599464940.png
24800,1600770420.0,travel,./train/data/user03/1600707600/RP/1600770420.png
41103,1600415400.0,work,./train/data/user04/1600380900/RP/1600415400.png
33692,1599462540.0,work,./train/data/user04/1599430860/RP/1599462540.png
5779,1600573260.0,travel,./train/data/user01/1600527600/RP/1600573260.png
9734,1599099480.0,work,./train/data/user02/1599058800/RP/1599099480.png
33324,1599444780.0,work,./train/data/user04/1599430860/RP/1599444780.png
19120,1600071960.0,outdoor_act,./train/data/user03/1600020000/RP/1600071960.png
2869,1600009080.0,household,./train/data/user01/1599922800/RP/1600009080.png
28761,1598851800.0,work,./train/data/user04/1598828400/RP/1598851800.png
30758,1599092160.0,work,./train/data/user04/1599085500/RP/1599092160.png
13672,1601018400.0,work,./train/data/user02/1600961640/RP/1601018400.png
32824,1599369480.0,household,./train/data/user04/1599347400/RP/1599369480.png
45057,1600931520.0,work,./train/data/user04/1600899900/RP/1600931520.png
43970,1600755720.0,work,./train/data/user04/1600726800/RP/1600755720.png
8005,1601217060.0,recreation_media,./train/data/user01/1601166300/RP/1601217060.png
4511,1600348560.0,travel,./train/data/user01/1600315920/RP/1600348560.png
35999,1599912360.0,travel,./train/data/user04/1599859800/RP/1599912360.png
736,1599294480.0,personal_care,./train/data/user01/1599269580/RP/1599294480.png
28867,1598916480.0,travel,./train/data/user04/1598912400/RP/1598916480.png
33823,1599469800.0,travel,./train/data/user04/1599430860/RP/1599469800.png
43738,1600773540.0,work,./train/data/user04/1600726800/RP/1600773540.png
6220,1600837380.0,recreation_media,./train/data/user01/1600831800/RP/1600837380.png
37261,1599997080.0,personal_care,./train/data/user04/1599957060/RP/1599997080.png
2088,1599583440.0,travel,./train/data/user01/1599581100/RP/1599583440.png
38245,1600037700.0,personal_care,./train/data/user04/1600035000/RP/1600037700.png
34119,1599564060.0,outdoor_act,./train/data/user04/1599522960/RP/1599564060.png
32941,1599380160.0,recreation_etc,./train/data/user04/1599347400/RP/1599380160.png
28258,1598854380.0,work,./train/data/user04/1598828400/RP/1598854380.png
29701,1599033660.0,work,./train/data/user04/1599001800/RP/1599033660.png
39931,1600335420.0,work,./train/data/user04/1600294800/RP/1600335420.png
16333,1599291300.0,recreation_media,./train/data/user03/1599231660/RP/1599291300.png
37293,1600002360.0,recreation_media,./train/data/user04/1599957060/RP/1600002360.png
7296,1601103600.0,sleep,./train/data/user01/1601085900/RP/1601103600.png
34607,1599719340.0,work,./train/data/user04/1599690000/RP/1599719340.png
24225,1600764600.0,work,./train/data/user03/1600707600/RP/1600764600.png
15444,1599028980.0,work,./train/data/user03/1598986800/RP/1599028980.png
27452,1601104440.0,recreation_media,./train/data/user03/1601054580/RP/1601104440.png
13003,1600849440.0,work,./train/data/user02/1600786800/RP/1600849440.png
13354,1601012280.0,work,./train/data/user02/1600961640/RP/1601012280.png
24774,1600770600.0,outdoor_act,./train/data/user03/1600707600/RP/1600770600.png
31552,1599207180.0,work,./train/data/user04/1599174600/RP/1599207180.png
31954,1599281640.0,meal,./train/data/user04/1599261300/RP/1599281640.png
8463,1601178240.0,travel,./train/data/user01/1601166300/RP/1601178240.png
21502,1600420080.0,personal_care,./train/data/user03/1600371000/RP/1600420080.png
42828,1600673940.0,work,./train/data/user04/1600640400/RP/1600673940.png
6121,1600736460.0,work,./train/data/user01/1600731000/RP/1600736460.png
9111,1598926740.0,work,./train/data/user02/1598886000/RP/1598926740.png
17770,1599606360.0,recreation_media,./train/data/user03/1599584400/RP/1599606360.png
34222,1599552780.0,work,./train/data/user04/1599522960/RP/1599552780.png
13797,1601089740.0,household,./train/data/user02/1601046000/RP/1601089740.png
12268,1600743960.0,meal,./train/data/user02/1600700400/RP/1600743960.png
43001,1600654080.0,work,./train/data/user04/1600640400/RP/1600654080.png
40345,1600303560.0,travel,./train/data/user04/1600294800/RP/1600303560.png
9183,1599047520.0,work,./train/data/user02/1598972400/RP/1599047520.png
17644,1599568320.0,recreation_media,./train/data/user03/1599510360/RP/1599568320.png
12069,1600743180.0,work,./train/data/user02/1600700400/RP/1600743180.png
10586,1599910500.0,sleep,./train/data/user02/1599893100/RP/1599910500.png
39195,1600255260.0,outdoor_act,./train/data/user04/1600207800/RP/1600255260.png
34760,1599703260.0,work,./train/data/user04/1599690000/RP/1599703260.png
43944,1600761360.0,work,./train/data/user04/1600726800/RP/1600761360.png
28844,1598932680.0,work,./train/data/user04/1598912400/RP/1598932680.png
37093,1599968820.0,travel,./train/data/user04/1599957060/RP/1599968820.png
6066,1600615380.0,recreation_media,./train/data/user01/1600614000/RP/1600615380.png
30282,1599109080.0,work,./train/data/user04/1599085500/RP/1599109080.png
27286,1601125440.0,recreation_media,./train/data/user03/1601054580/RP/1601125440.png
23325,1600583940.0,household,./train/data/user03/1600533000/RP/1600583940.png
43691,1600739460.0,work,./train/data/user04/1600726800/RP/1600739460.png
